  0.50000000000000000       5.06613438507046263E-004
   1.5000000000000000       1.86228250734505017E-002
   2.5000000000000000       4.86458619322168301E-002
   3.5000000000000000       5.76149785760317196E-002
   4.5000000000000000       5.25382859904914568E-002
   5.5000000000000000       4.60524510843133075E-002
   7.0000000000000000       3.65425585368304648E-002
   9.0000000000000000       3.42546313335787000E-002
   12.500000000000000       2.88487939908193061E-002
   17.500000000000000       3.25710772464529660E-002
   30.000000000000000      -1.96052622333751508E-002
