5.0	1.136019e-1	1.092815e-1	1.191423e-1
5.1	1.127028e-1	1.083632e-1	1.182605e-1
5.2	1.118177e-1	1.074592e-1	1.17393e-1
5.3	1.109465e-1	1.065689e-1	1.165393e-1
5.4	1.100887e-1	1.056921e-1	1.156992e-1
5.5	1.092441e-1	1.048286e-1	1.148722e-1
5.6	1.084124e-1	1.039779e-1	1.14058e-1
5.7	1.075931e-1	1.031399e-1	1.132563e-1
5.8	1.067861e-1	1.023142e-1	1.124668e-1
5.9	1.059911e-1	1.015006e-1	1.116891e-1
6.0	1.052077e-1	1.006987e-1	1.10923e-1
6.1	1.044358e-1	9.99085e-2	1.101682e-1
6.2	1.03675e-1	9.912956e-2	1.094244e-1
6.3	1.029251e-1	9.836171e-2	1.086914e-1
6.4	1.021859e-1	9.76047e-2	1.079689e-1
6.5	1.014571e-1	9.68583e-2	1.072566e-1
6.6	1.007385e-1	9.612231e-2	1.065543e-1
6.7	1.000298e-1	9.53965e-2	1.058617e-1
6.8	9.933098e-2	9.468067e-2	1.051787e-1
6.9	9.864166e-2	9.397462e-2	1.045051e-1
7.0	9.79617e-2	9.327815e-2	1.038405e-1
7.1	9.729088e-2	9.259106e-2	1.031848e-1
7.2	9.662903e-2	9.191318e-2	1.025379e-1
7.3	9.597594e-2	9.124431e-2	1.018995e-1
7.4	9.533144e-2	9.05843e-2	1.012693e-1
7.5	9.469536e-2	8.993295e-2	1.006474e-1
7.6	9.406752e-2	8.929011e-2	1.000333e-1
7.7	9.344775e-2	8.86556e-2	9.942712e-2
7.8	9.28359e-2	8.802928e-2	9.882852e-2
7.9	9.22318e-2	8.741099e-2	9.823739e-2
8.0	9.16353e-2	8.680057e-2	9.765356e-2
8.1	9.104626e-2	8.619789e-2	9.707689e-2
8.2	9.046452e-2	8.560278e-2	9.650723e-2
8.3	8.988994e-2	8.501512e-2	9.594442e-2
8.4	8.932239e-2	8.443477e-2	9.538834e-2
8.5	8.876173e-2	8.386159e-2	9.483885e-2
8.6	8.820783e-2	8.329546e-2	9.429581e-2
8.7	8.766057e-2	8.273625e-2	9.375909e-2
8.8	8.711981e-2	8.218383e-2	9.322857e-2
8.9	8.658544e-2	8.163808e-2	9.270413e-2
9.0	8.605733e-2	8.109888e-2	9.218566e-2
9.1	8.553538e-2	8.056613e-2	9.167302e-2
9.2	8.501948e-2	8.00397e-2	9.116611e-2
9.3	8.45095e-2	7.951949e-2	9.066483e-2
9.4	8.400534e-2	7.900538e-2	9.016906e-2
9.5	8.350691e-2	7.849729e-2	8.967871e-2
9.6	8.30141e-2	7.799509e-2	8.919366e-2
9.7	8.25268e-2	7.749869e-2	8.871383e-2
9.8	8.204492e-2	7.7008e-2	8.823911e-2
9.9	8.156837e-2	7.652291e-2	8.776942e-2
10.0	8.109706e-2	7.604334e-2	8.730465e-2
10.1	8.063089e-2	7.556919e-2	8.684473e-2
10.2	8.016977e-2	7.510037e-2	8.638956e-2
10.3	7.971362e-2	7.46368e-2	8.593907e-2
10.4	7.926236e-2	7.417838e-2	8.549316e-2
10.5	7.88159e-2	7.372505e-2	8.505176e-2
10.6	7.837417e-2	7.32767e-2	8.461479e-2
10.7	7.793708e-2	7.283327e-2	8.418218e-2
10.8	7.750455e-2	7.239468e-2	8.375384e-2
10.9	7.707652e-2	7.196084e-2	8.33297e-2
11.0	7.665291e-2	7.153168e-2	8.29097e-2
11.1	7.623364e-2	7.110714e-2	8.249376e-2
11.2	7.581866e-2	7.068713e-2	8.208182e-2
11.3	7.540788e-2	7.027159e-2	8.167381e-2
11.4	7.500124e-2	6.986044e-2	8.126966e-2
11.5	7.459867e-2	6.945363e-2	8.086931e-2
11.6	7.420012e-2	6.905108e-2	8.047271e-2
11.7	7.380552e-2	6.865272e-2	8.007978e-2
11.8	7.34148e-2	6.82585e-2	7.969047e-2
11.9	7.302791e-2	6.786836e-2	7.930472e-2
12.0	7.264479e-2	6.748222e-2	7.892248e-2
12.1	7.226538e-2	6.710004e-2	7.854369e-2
12.2	7.188962e-2	6.672175e-2	7.816829e-2
12.3	7.151746e-2	6.63473e-2	7.779624e-2
12.4	7.114884e-2	6.597662e-2	7.742748e-2
12.5	7.078372e-2	6.560967e-2	7.706196e-2
12.6	7.042203e-2	6.524639e-2	7.669963e-2
12.7	7.006373e-2	6.488672e-2	7.634044e-2
12.8	6.970877e-2	6.453062e-2	7.598435e-2
12.9	6.93571e-2	6.417803e-2	7.563131e-2
13.0	6.900867e-2	6.382891e-2	7.528127e-2
13.1	6.866343e-2	6.348319e-2	7.493419e-2
13.2	6.832134e-2	6.314085e-2	7.459003e-2
13.3	6.798236e-2	6.280182e-2	7.424874e-2
13.4	6.764643e-2	6.246606e-2	7.391028e-2
13.5	6.731352e-2	6.213353e-2	7.357461e-2
13.6	6.698359e-2	6.180418e-2	7.324169e-2
13.7	6.665658e-2	6.147796e-2	7.291149e-2
13.8	6.633246e-2	6.115485e-2	7.258396e-2
13.9	6.60112e-2	6.083478e-2	7.225906e-2
14.0	6.569274e-2	6.051772e-2	7.193676e-2
14.1	6.537706e-2	6.020363e-2	7.161702e-2
14.2	6.506411e-2	5.989248e-2	7.129981e-2
14.3	6.475386e-2	5.958421e-2	7.098509e-2
14.4	6.444627e-2	5.927879e-2	7.067283e-2
14.5	6.414131e-2	5.897619e-2	7.0363e-2
14.6	6.383893e-2	5.867636e-2	7.005556e-2
14.7	6.353911e-2	5.837927e-2	6.975047e-2
14.8	6.324182e-2	5.808489e-2	6.944772e-2
14.9	6.294701e-2	5.779317e-2	6.914726e-2
15.0	6.265465e-2	5.750409e-2	6.884908e-2
15.1	6.236472e-2	5.72176e-2	6.855312e-2
15.2	6.207719e-2	5.693368e-2	6.825938e-2
15.3	6.179201e-2	5.66523e-2	6.796782e-2
15.4	6.150917e-2	5.637341e-2	6.767841e-2
15.5	6.122862e-2	5.6097e-2	6.739113e-2
15.6	6.095035e-2	5.582302e-2	6.710594e-2
15.7	6.067432e-2	5.555144e-2	6.682282e-2
15.8	6.040051e-2	5.528225e-2	6.654175e-2
15.9	6.012888e-2	5.501539e-2	6.62627e-2
16.0	5.985941e-2	5.475086e-2	6.598564e-2
16.1	5.959208e-2	5.448861e-2	6.571056e-2
16.2	5.932686e-2	5.422863e-2	6.543742e-2
16.3	5.906371e-2	5.397087e-2	6.51662e-2
16.4	5.880262e-2	5.371532e-2	6.489688e-2
16.5	5.854356e-2	5.346195e-2	6.462943e-2
16.6	5.828651e-2	5.321073e-2	6.436384e-2
16.7	5.803143e-2	5.296164e-2	6.410008e-2
16.8	5.777832e-2	5.271464e-2	6.383813e-2
16.9	5.752714e-2	5.246972e-2	6.357797e-2
17.0	5.727787e-2	5.222684e-2	6.331958e-2
17.1	5.703049e-2	5.1986e-2	6.306293e-2
17.2	5.678498e-2	5.174715e-2	6.280801e-2
17.3	5.654132e-2	5.151028e-2	6.25548e-2
17.4	5.629947e-2	5.127536e-2	6.230327e-2
17.5	5.605943e-2	5.104238e-2	6.205341e-2
17.6	5.582117e-2	5.08113e-2	6.18052e-2
17.7	5.558467e-2	5.058211e-2	6.155862e-2
17.8	5.534991e-2	5.035478e-2	6.131366e-2
17.9	5.511687e-2	5.01293e-2	6.107028e-2
18.0	5.488554e-2	4.990564e-2	6.082849e-2
18.1	5.465588e-2	4.968378e-2	6.058825e-2
18.2	5.442789e-2	4.946369e-2	6.034956e-2
18.3	5.420155e-2	4.924537e-2	6.011239e-2
18.4	5.397683e-2	4.902879e-2	5.987673e-2
18.5	5.375372e-2	4.881393e-2	5.964257e-2
18.6	5.35322e-2	4.860076e-2	5.940988e-2
18.7	5.331225e-2	4.838928e-2	5.917865e-2
18.8	5.309386e-2	4.817946e-2	5.894887e-2
18.9	5.287701e-2	4.797129e-2	5.872052e-2
19.0	5.266168e-2	4.776474e-2	5.849358e-2
19.1	5.244785e-2	4.75598e-2	5.826805e-2
19.2	5.223552e-2	4.735645e-2	5.80439e-2
19.3	5.202466e-2	4.715467e-2	5.782112e-2
19.4	5.181525e-2	4.695445e-2	5.75997e-2
19.5	5.16073e-2	4.675577e-2	5.737963e-2
