5.0	8.402579e-2	8.116374e-2	8.624696e-2
5.1	8.355229e-2	8.083546e-2	8.566364e-2
5.2	8.308238e-2	8.050925e-2	8.508475e-2
5.3	8.2616e-2	8.01851e-2	8.451022e-2
5.4	8.21531e-2	7.986295e-2	8.393999e-2
5.5	8.169362e-2	7.954279e-2	8.3374e-2
5.6	8.123752e-2	7.922458e-2	8.28122e-2
5.7	8.078474e-2	7.890829e-2	8.225452e-2
5.8	8.033523e-2	7.859389e-2	8.170091e-2
5.9	7.988895e-2	7.828136e-2	8.115131e-2
6.0	7.944585e-2	7.797067e-2	8.060567e-2
6.1	7.900588e-2	7.766179e-2	8.006393e-2
6.2	7.8569e-2	7.735469e-2	7.952604e-2
6.3	7.813517e-2	7.704936e-2	7.899196e-2
6.4	7.770433e-2	7.674576e-2	7.846163e-2
6.5	7.727646e-2	7.644387e-2	7.793501e-2
6.6	7.685151e-2	7.614367e-2	7.741203e-2
6.7	7.642944e-2	7.584513e-2	7.689267e-2
6.8	7.601021e-2	7.554824e-2	7.637687e-2
6.9	7.559378e-2	7.525296e-2	7.586459e-2
7.0	7.518012e-2	7.495929e-2	7.535578e-2
7.1	7.476919e-2	7.466719e-2	7.485041e-2
7.2	7.436094e-2	7.434842e-2	7.437665e-2
7.3	7.395536e-2	7.384978e-2	7.408765e-2
7.4	7.35524e-2	7.335445e-2	7.380017e-2
7.5	7.315203e-2	7.286238e-2	7.351419e-2
7.6	7.275422e-2	7.237354e-2	7.322968e-2
7.7	7.235893e-2	7.188789e-2	7.294664e-2
7.8	7.196614e-2	7.140539e-2	7.266505e-2
7.9	7.157581e-2	7.092601e-2	7.238488e-2
8.0	7.118791e-2	7.044971e-2	7.210612e-2
8.1	7.080242e-2	6.997645e-2	7.182876e-2
8.2	7.04193e-2	6.95062e-2	7.155278e-2
8.3	7.003853e-2	6.903893e-2	7.127815e-2
8.4	6.966007e-2	6.85746e-2	7.100488e-2
8.5	6.928391e-2	6.811317e-2	7.073293e-2
8.6	6.891e-2	6.765463e-2	7.04623e-2
8.7	6.853834e-2	6.719893e-2	7.019297e-2
8.8	6.816889e-2	6.674604e-2	6.992493e-2
8.9	6.780163e-2	6.629594e-2	6.965817e-2
9.0	6.743653e-2	6.58486e-2	6.939266e-2
9.1	6.707356e-2	6.540398e-2	6.91284e-2
9.2	6.671272e-2	6.496206e-2	6.886537e-2
9.3	6.635396e-2	6.45228e-2	6.860357e-2
9.4	6.599727e-2	6.408619e-2	6.834297e-2
9.5	6.564263e-2	6.365219e-2	6.808357e-2
9.6	6.529001e-2	6.322077e-2	6.782535e-2
9.7	6.49394e-2	6.279192e-2	6.756831e-2
9.8	6.459077e-2	6.23656e-2	6.731242e-2
9.9	6.42441e-2	6.19418e-2	6.705769e-2
10.0	6.389937e-2	6.152048e-2	6.680409e-2
10.1	6.355656e-2	6.110161e-2	6.655162e-2
10.2	6.321565e-2	6.068519e-2	6.630027e-2
10.3	6.287662e-2	6.027118e-2	6.605002e-2
10.4	6.253946e-2	5.985956e-2	6.580087e-2
10.5	6.220414e-2	5.94503e-2	6.555281e-2
10.6	6.187065e-2	5.904339e-2	6.530582e-2
10.7	6.153897e-2	5.86388e-2	6.505989e-2
10.8	6.120908e-2	5.823652e-2	6.481503e-2
10.9	6.088096e-2	5.783651e-2	6.457121e-2
11.0	6.05546e-2	5.743877e-2	6.432843e-2
11.1	6.022998e-2	5.704326e-2	6.408668e-2
11.2	5.990708e-2	5.664997e-2	6.384595e-2
11.3	5.95859e-2	5.625888e-2	6.360624e-2
11.4	5.92664e-2	5.586997e-2	6.336752e-2
11.5	5.894858e-2	5.548323e-2	6.312981e-2
11.6	5.863243e-2	5.509862e-2	6.289308e-2
11.7	5.831792e-2	5.471613e-2	6.265732e-2
11.8	5.800504e-2	5.433575e-2	6.242255e-2
11.9	5.769378e-2	5.395746e-2	6.218873e-2
12.0	5.738412e-2	5.358123e-2	6.195587e-2
12.1	5.707606e-2	5.320706e-2	6.172396e-2
12.2	5.676956e-2	5.283492e-2	6.149299e-2
12.3	5.646464e-2	5.24648e-2	6.126295e-2
12.4	5.616126e-2	5.209668e-2	6.103384e-2
12.5	5.585941e-2	5.173054e-2	6.080565e-2
12.6	5.555909e-2	5.136637e-2	6.057838e-2
12.7	5.526029e-2	5.100416e-2	6.035201e-2
12.8	5.496297e-2	5.064388e-2	6.012654e-2
12.9	5.466715e-2	5.028553e-2	5.990196e-2
13.0	5.43728e-2	4.992908e-2	5.967827e-2
13.1	5.407991e-2	4.957453e-2	5.945547e-2
13.2	5.378847e-2	4.922185e-2	5.923353e-2
13.3	5.349848e-2	4.887104e-2	5.901247e-2
13.4	5.320991e-2	4.852208e-2	5.879227e-2
13.5	5.292275e-2	4.817495e-2	5.857292e-2
13.6	5.263701e-2	4.782964e-2	5.835443e-2
13.7	5.235266e-2	4.748614e-2	5.813678e-2
13.8	5.206969e-2	4.714444e-2	5.791997e-2
13.9	5.17881e-2	4.680452e-2	5.7704e-2
14.0	5.150787e-2	4.646636e-2	5.748885e-2
14.1	5.122899e-2	4.612997e-2	5.727453e-2
14.2	5.095147e-2	4.579531e-2	5.706103e-2
14.3	5.067527e-2	4.546239e-2	5.684834e-2
14.4	5.04004e-2	4.513119e-2	5.663646e-2
14.5	5.012685e-2	4.480169e-2	5.642538e-2
14.6	4.98546e-2	4.447389e-2	5.62151e-2
14.7	4.958365e-2	4.414778e-2	5.600561e-2
14.8	4.931398e-2	4.382333e-2	5.579692e-2
14.9	4.90456e-2	4.350055e-2	5.5589e-2
15.0	4.877848e-2	4.317941e-2	5.538187e-2
15.1	4.851263e-2	4.285992e-2	5.517551e-2
15.2	4.824803e-2	4.254205e-2	5.496992e-2
15.3	4.798467e-2	4.22258e-2	5.47651e-2
15.4	4.772256e-2	4.191115e-2	5.456104e-2
15.5	4.746167e-2	4.159811e-2	5.435774e-2
15.6	4.720199e-2	4.128664e-2	5.415519e-2
15.7	4.694354e-2	4.097676e-2	5.395339e-2
15.8	4.668628e-2	4.066844e-2	5.375234e-2
15.9	4.643023e-2	4.036167e-2	5.355202e-2
16.0	4.617536e-2	4.005645e-2	5.335244e-2
16.1	4.592167e-2	3.975277e-2	5.31536e-2
